Date,Symbol,Close,Price_Change_Percent,Delivery_Qty,Previous_Day_Delivery,Delivery_Multiple,Previous_Calendar_Month_Max,Delivery_Percent
2024-07-15,HDFCAMC,4196.4,0.6584391753319139,649789,210275.0,3.090186660325764,407592,40.73
2024-07-16,IBULHSGFIN,167.93,0.5930274350065947,8605037,2277573.0,3.778160787821071,6014667,55.67
2024-07-18,MOTHERSON,204.31,1.5608689168365137,45676900,4131534.0,11.055675688497299,29073395,81.96
2024-07-18,LTIM,5756.9,3.4976224077952534,748674,103852.0,7.209047490659785,650642,28.88
2024-07-18,MUTHOOTFIN,1848.15,0.7358351729212657,982938,176965.0,5.554420365609019,631681,60.35
2024-07-18,JINDALSTEL,989.95,-1.9900004950249899,3187775,827507.0,3.8522634853844138,2125375,66.91
2024-07-18,BALKRISIND,3169.9,1.78858133710103,863461,261346.0,3.3038998109785496,548512,83.97
2024-07-18,HINDUNILVR,2738.4,1.8579478881883715,3498161,1654565.0,2.114248155859697,2163350,62.81
2024-07-18,HAL,5015.75,-5.885277892445672,2683420,1336927.0,2.007155214907022,2133846,33.75
2024-07-19,MPHASIS,2873.55,1.422394776316957,2953067,360962.0,8.181102165878956,996047,65.43
2024-07-19,MRF,128123.55,-3.1574249145035744,9343,1723.0,5.422518862449216,8406,50.95
2024-07-19,DALBHARAT,1818.7,-5.120379789759234,843484,160732.0,5.247766468407038,620159,42.75
2024-07-19,APOLLOTYRE,525.6,-4.4276752432039315,6043173,1252612.0,4.8244572142051965,3258581,46.08
2024-07-19,TATASTEEL,157.77,-5.163500841548451,37584389,15702720.0,2.393495458111716,29758311,48.19
2024-07-19,INFY,1792.95,1.985154005858769,13869085,5970209.0,2.3230484895922405,10631638,46.51
2024-07-22,CANFINHOME,845.25,-0.4768632991875609,1648016,175796.0,9.374593278572892,1123751,41.23
2024-07-22,AUBANK,655.4,3.4324942791762014,3641538,574675.0,6.336691173271849,3614961,55.77
2024-07-22,INDHOTEL,620.35,7.3455615158331975,9376764,1583178.0,5.922747789572619,3050790,35.91
2024-07-22,ICICIGI,1896.3,0.7919634314871832,986901,318068.0,3.102798772589509,954378,62.06
2024-07-22,WIPRO,505.8,-9.224694903086867,15852606,5202882.0,3.0468893970687785,9612457,41.71
2024-07-22,ASHOKLEY,230.7,3.014065639651708,8329961,3507020.0,2.3752248347599956,7167099,44.0
2024-07-23,DABUR,652.3,2.458179533495638,3500198,695364.0,5.033619802002979,3063945,48.64
2024-07-23,DLF,809.35,-2.710662339223459,4784231,1369073.0,3.4945039453703344,4714351,41.87
2024-07-23,LAURUSLABS,430.45,-2.5028312570781455,3176647,1031723.0,3.0789727475301025,2936904,65.54
2024-07-23,TATACONSUM,1256.9,4.32436918990705,2372115,808673.0,2.933342649006459,1989412,46.15
2024-07-23,SRF,2361.05,-0.2745454161474942,701134,239164.0,2.931603418574702,484721,47.79
2024-07-23,OBEROIRLTY,1687.1,-3.262614678899088,1619831,694395.0,2.3327227298583657,1154273,35.89
2024-07-23,ITC,492.2,5.4978030221841125,24918734,10812745.0,2.3045705785163713,23772391,46.11
2024-07-23,FEDERALBNK,197.96,2.6071632198206607,15611966,7077671.0,2.20580555383261,12090419,32.32
2024-07-24,BANDHANBNK,188.1,-3.795008183306064,11223644,2262102.0,4.961599432739991,10680692,34.14
2024-07-24,GRASIM,2806.9,-0.5720763004551846,2567928,573244.0,4.479642176804293,2261254,89.14
2024-07-24,INDUSTOWER,426.15,-1.933034173282714,42330460,17181460.0,2.46372892641254,38008666,58.95
2024-07-24,BAJFINANCE,6607.15,-1.783086322486669,1681737,775268.0,2.1692330910085285,826903,54.24
2024-07-24,GODREJPROP,3124.65,-0.8598397715554821,659202,328803.0,2.00485397031049,441390,58.1
2024-07-25,RBLBANK,230.2,-3.2569867619247748,11166064,995902.0,11.21201082034176,3438628,42.97
2024-07-25,AXISBANK,1175.9,-5.111962880774655,18448741,3089860.0,5.9707368618642915,15562273,55.94
2024-07-25,IOC,176.85,4.77516440547426,42022660,7449864.0,5.640728475043303,30206452,55.37
2024-07-25,WHIRLPOOL,2036.95,1.4392071910560043,626499,126434.0,4.955146558678837,498295,85.65
2024-07-25,SYNGENE,786.8,5.504525645323493,1644203,392538.0,4.1886467042681215,1277030,47.37
2024-07-25,GRANULES,550.9,2.407286922576435,1961010,561957.0,3.489608635536171,1637529,53.54
2024-07-25,NESTLEIND,2480.65,-2.3904147320374594,1937926,749907.0,2.584221776833661,803319,55.86
2024-07-25,CANBK,111.89,-0.506846878890266,24221105,9602474.0,2.5223817320411386,22797542,31.48
2024-07-26,PEL,992.1,5.68871844039629,1893150,356373.0,5.3122711316513875,1668382,48.0
2024-07-26,UBL,2037.0,-3.425388171150883,424789,82749.0,5.1334638485057225,358030,41.36
2024-07-26,ASHOKLEY,246.38,6.001806995654601,14371426,4464343.0,3.2191581157630584,8524000,31.38
2024-07-26,COALINDIA,509.85,3.2085020242915028,12602046,4265836.0,2.9541796731051075,7916138,61.66
2024-07-26,TATAPOWER,444.7,5.043108539033888,12833330,5863383.0,2.188724495739064,11137469,38.56
2024-07-26,BAJAJFINSV,1586.45,0.9224211966029454,2006776,922872.0,2.174490070128902,1881402,72.47
2024-07-29,IEX,187.04,5.8756934223932955,14718270,1895465.0,7.764991703882688,10978454,36.11
2024-07-29,JUBLFOOD,590.85,1.6341274619420314,1678234,252088.0,6.657333946875694,1275231,42.14
2024-07-29,BANDHANBNK,218.87,13.698701298701302,31282224,5250396.0,5.958069448475887,11223644,23.41
2024-07-29,PNB,127.0,5.877448937057104,51453365,10152666.0,5.067965891914498,23899144,35.71
2024-07-29,POWERGRID,342.35,-0.5374782103428141,20675613,6612565.0,3.126716032280968,8923638,64.92
2024-07-29,CUB,169.22,5.888242287716661,3697420,1541424.0,2.3987040554707852,2461340,22.28
2024-07-29,VEDL,448.95,1.0011248593925735,30280624,12807774.0,2.3642378449213735,26536022,66.65
2024-07-30,EXIDEIND,531.7,-3.6600833484326754,4129048,1628223.0,2.535922904909217,2617658,37.33
2024-07-30,AARTIIND,742.8,3.7720033528918693,1073217,447639.0,2.3975055792725835,693873,36.67
2024-07-30,TATAMOTORS,1161.85,3.3674377224199206,14139055,6495060.0,2.176893669958399,10908542,49.45
2024-07-31,GRANULES,630.1,6.987010781899987,4465723,1119649.0,3.988502646811635,1961010,31.5
2024-07-31,GAIL,240.97,3.088770053475935,28147748,8936211.0,3.149852661267734,12108001,32.12
2024-07-31,DIVISLAB,4923.2,0.22087188412876635,759356,303837.0,2.499221622119755,704092,65.05
2024-07-31,DIXON,12106.45,1.0778678088224887,525822,261322.0,2.012161241686502,327814,29.12
2024-08-01,ACC,2487.9,-3.9661860922934395,626606,239016.0,2.621606921712354,406830,53.74
2024-08-01,BANKBARODA,251.25,-0.9461856889414569,14286623,6063171.0,2.3562955753680708,13309443,42.32
2024-08-01,TATASTEEL,163.06,-1.3730115526522773,52940254,22539158.0,2.348812409052725,37584389,44.74
2024-08-01,ADANIENT,3217.25,1.5097494793967283,2371836,1023959.0,2.3163388377854974,1023959,38.57
2024-08-02,CUMMINSIND,3510.85,-7.972477064220186,2478254,185892.0,13.331687216233082,744974,51.62
2024-08-02,WHIRLPOOL,2131.15,-0.07736309077269743,1374091,163303.0,8.414364708547915,626499,96.75
2024-08-02,EICHERMOT,4726.7,-4.872403799710199,1362006,337625.0,4.0340792299148465,562323,64.23
2024-08-02,NAUKRI,7220.5,4.5774826380088225,480985,130463.0,3.6867540988632794,317287,33.52
2024-08-05,LICHSGFIN,686.15,-8.342238845845584,3559962,978930.0,3.6365848426343046,2203193,28.73
2024-08-05,ADANIPORTS,1493.85,-5.928841309823683,3147117,927027.0,3.3948493409577067,2130588,44.03
2024-08-05,SBIN,811.65,-4.2696231644748535,12248505,5063625.0,2.4189202399466785,11585088,44.26
2024-08-05,NTPC,413.25,-1.5368120085775527,27608997,11756581.0,2.348386575995181,21050158,64.98
2024-08-05,MGL,1793.3,-2.8469268900506517,482662,228143.0,2.115611699679587,410525,47.46
2024-08-05,HINDALCO,614.3,-5.207931486767996,7729748,3708221.0,2.08448957060542,5301200,57.46
2024-08-07,GUJGASLTD,636.95,-1.1714507370054235,725047,145029.0,4.999324273076419,622531,39.87
2024-08-07,SHREECEM,25098.6,-3.841755311506876,248640,67669.0,3.6743560566877003,67669,76.37
2024-08-07,INDUSINDBK,1345.15,-2.59594496741491,4303657,1391875.0,3.0919852716659184,2728614,49.3
2024-08-07,ZYDUSLIFE,1272.85,3.677608536287355,1603162,788404.0,2.0334270247233652,1201803,62.16
2024-08-07,PIIND,4422.2,3.6918928424878326,466956,231076.0,2.020789696896259,396783,52.4
2024-08-08,VOLTAS,1436.0,-2.299632603075245,1217934,519553.0,2.3441958760703914,911754,45.58
2024-08-08,COROMANDEL,1640.8,0.9195190208198817,454693,202273.0,2.247917418538312,364402,33.76
2024-08-09,TRENT,6275.35,11.184245495295972,1868018,355391.0,5.2562332754628,756692,27.16
2024-08-09,PAGEIND,40205.85,-1.2965827073206693,30274,12924.0,2.3424636335499844,26489,50.41
2024-08-09,ABB,7972.1,0.37520617453382754,436843,187920.0,2.324622179650915,285403,33.89
2024-08-12,JUBLFOOD,651.35,8.757722491233936,5598387,276555.0,20.243304225199328,1678234,26.49
2024-08-12,ADANIENT,3151.75,-1.1231196373390278,2470218,215129.0,11.482496548582478,2371836,23.97
2024-08-12,VOLTAS,1582.55,10.756902404031218,3155886,525779.0,6.002305151023529,1217934,22.51
2024-08-12,INDIGO,4251.65,-0.8985595077152624,1489644,370702.0,4.018440688207779,1148406,85.79
2024-08-12,BRITANNIA,5645.75,-1.6471264568053965,470181,159158.0,2.954177609670893,307477,75.57
2024-08-12,ASTRAL,1937.9,-4.600388903930875,740916,303735.0,2.4393500913625363,500574,41.91
2024-08-13,AARTIIND,621.15,-15.449533791601445,6497243,745822.0,8.711519638734176,1073217,31.16
2024-08-13,CHOLAFIN,1314.9,-2.509731232622792,2406035,359188.0,6.698539483501676,1564489,75.5
2024-08-13,HINDCOPPER,312.95,3.369116432700244,6717215,1053911.0,6.373607448826324,3211368,32.06
2024-08-13,ZYDUSLIFE,1175.45,-5.9940818937939895,2993942,981719.0,3.049693445884209,1603162,51.36
2024-08-13,BALRAMCHIN,511.4,3.281833787741089,1750045,678886.0,2.577818661748806,1520463,18.61
2024-08-16,PVRINOX,1500.05,4.686300509456338,455585,117543.0,3.875900734199399,384687,43.48
2024-08-16,GLENMARK,1565.8,5.00268240343347,1037512,403224.0,2.573041287224967,610568,20.2
2024-08-20,SBILIFE,1761.3,5.369268044629236,2003273,369415.0,5.422825277804096,1525817,50.69
2024-08-20,BALRAMCHIN,570.85,7.3026315789473735,2960749,1041600.0,2.842500960061444,1750045,35.54
2024-08-20,BHARTIARTL,1449.15,-1.3948899397815806,7697126,3167188.0,2.4302712690247628,5264352,76.61
2024-08-21,JKCEMENT,4300.1,-0.05345853477127353,156478,19671.0,7.954755731787911,116293,82.68
2024-08-21,IPCALAB,1406.35,1.592862818753157,671750,247398.0,2.715260430561282,590920,50.1
2024-08-22,M&MFIN,313.7,1.93338748984565,3137894,718039.0,4.370088532795572,2862957,36.4
2024-08-23,GMRINFRA,95.85,0.8841174613198496,63004032,13187499.0,4.777557291189178,18360732,66.04
2024-08-26,INDHOTEL,661.6,3.069013865088027,5101833,1676417.0,3.0432959102657633,3279353,51.24
2024-08-26,ZYDUSLIFE,1108.45,-5.959955883600577,3360360,1236993.0,2.7165553887532106,2993942,45.98
2024-08-26,PERSISTENT,4993.4,2.2713773681515543,277926,116032.0,2.395253033645891,248857,31.63
2024-08-26,NATIONALUM,181.98,5.093555093555089,13926815,5948365.0,2.341284537851998,12867188,44.08
2024-08-27,ZEEL,150.83,11.560650887573983,28481036,3342926.0,8.519792541025437,16196623,27.93
2024-08-27,DELTACORP,135.55,5.347011735447287,2616749,376929.0,6.942286213053387,1775516,40.06
2024-08-27,GRASIM,2699.9,-1.3410801724767896,1223903,282963.0,4.325311083074466,1054650,84.37
2024-08-27,ABCAPITAL,222.77,0.42827517807231863,6226365,1808187.0,3.4434298001257613,4148599,65.58
2024-08-28,LTIM,6127.55,6.537368187705922,775777,103840.0,7.470887904468413,423590,21.67
2024-08-28,BIOCON,356.7,1.1197732104890117,2442344,490865.0,4.975592067065283,2202398,36.8
2024-08-28,LTTS,5678.6,3.484345956190559,124164,26510.0,4.683666540927952,108775,21.92
2024-08-28,MPHASIS,3089.45,1.8276203032300535,686902,202193.0,3.397259054467761,581350,57.9
2024-08-28,ABFRL,314.85,-2.190121155638383,7339268,2239681.0,3.2769255978864846,5273919,46.21
2024-08-28,WIPRO,534.6,3.3742627864256107,5722914,1962543.0,2.9160706287709366,5610453,33.3
2024-08-29,MANAPPURAM,216.52,0.777286478938802,10031248,1537451.0,6.524596881461588,6827944,68.71
2024-08-29,TATAMOTORS,1121.65,4.383230189381615,25627686,4380617.0,5.8502457530525955,14139055,63.03
2024-08-29,INDIGO,4759.85,-2.0576766772637014,2824420,500898.0,5.638712871682459,1489644,40.59
2024-08-29,SYNGENE,853.8,1.197107976768983,1054088,213446.0,4.938429391977362,768889,73.52
2024-08-29,DALBHARAT,1845.65,1.1703119004549765,1236957,320123.0,3.8640053979251725,712538,83.01
2024-08-29,RELIANCE,3041.85,1.5100447173463258,7984285,3480824.0,2.293791642438687,5550149,41.65
2024-08-29,HDFCBANK,1638.55,0.08857125404679284,18760652,8541633.0,2.1963776715763834,15122063,76.49
2024-08-29,BAJAJ-AUTO,10807.85,1.4178806859502227,299551,139956.0,2.1403226728400355,239394,43.19
2024-08-29,HCLTECH,1751.85,1.884323475529958,2763465,1368577.0,2.0192250783112677,2579395,54.05
2024-08-30,ZYDUSLIFE,1127.9,-0.3665915816439083,22662350,1323913.0,17.11770335361916,3360360,69.02
2024-08-30,DIXON,13170.95,-0.23443595240078252,2410236,199591.0,12.075875164711835,525822,52.16
2024-08-30,OFSS,10988.7,1.6742615252943558,2120660,190366.0,11.139909437609656,271504,69.95
2024-08-30,IDEA,15.64,-4.049079754601228,2747107638,329058125.0,8.348396314480913,329058125,65.19
2024-08-30,HDFCBANK,1636.9,-0.10069878856305046,154380134,18760652.0,8.228932235404185,18760652,69.33
2024-08-30,SRF,2564.6,0.9545928710610743,1442269,209536.0,6.883156116371411,868954,66.13
2024-08-30,LTIM,6156.05,0.3905676684985538,1192408,186735.0,6.385562428039735,775777,70.11
2024-08-30,BANDHANBNK,200.3,3.284690352188936,68412939,11464405.0,5.967421684771255,11464405,62.26
2024-08-30,BHARTIARTL,1589.05,1.4783830385081973,27288246,4589981.0,5.945176243648939,7697126,72.15
2024-08-30,TORNTPHARM,3485.15,1.4732643286602294,483230,85369.0,5.6604856563858075,408584,48.65
2024-08-30,UPL,598.35,3.556593977154737,3470426,639888.0,5.423489735703749,2083535,45.56
2024-08-30,PERSISTENT,5170.85,1.829478431256719,772232,145914.0,5.292377701934016,277926,55.75
2024-08-30,ICICIGI,2141.75,0.15900109897818837,1957462,372058.0,5.261174333034097,958619,69.51
2024-08-30,COALINDIA,524.95,-0.4928442801630005,20627713,4233733.0,4.872228125864337,9101722,66.71
2024-08-30,AUBANK,688.7,7.550558288436014,6439493,1387350.0,4.641577828233683,2743606,39.2
2024-08-30,TATACONSUM,1200.15,0.14184988944053115,2014417,435989.0,4.620339045251142,1857171,78.98
2024-08-30,MARUTI,12403.0,-0.4079076265878629,1670252,382443.0,4.367322712142725,748350,73.54
2024-08-30,MARICO,647.15,-2.058267120696182,4864016,1200472.0,4.051752977162316,3393754,62.22
2024-08-30,HAVELLS,1899.35,0.32219727980984597,1064991,284246.0,3.7467229090295024,971637,68.17
2024-08-30,ADANIENT,3019.35,-0.026488750558753105,2564687,747068.0,3.4330034213752967,2470218,73.09
2024-08-30,TITAN,3565.15,0.9042794067700746,1199891,388122.0,3.091530498142337,948684,56.68
2024-08-30,DRREDDY,7031.35,1.445647547665261,493512,160855.0,3.0680550806627087,382334,72.25
2024-08-30,BALRAMCHIN,598.65,3.429509329647551,4051377,1336266.0,3.031864164769589,2960749,26.07
2024-08-30,PIDILITIND,3123.3,1.377866497882087,352157,119747.0,2.9408419417605454,277327,73.65
2024-08-30,HEROMOTOCO,5455.4,1.5052563029118922,647340,233097.0,2.7771271187531372,517490,41.23
2024-08-30,M&M,2805.4,1.7333913548012831,3272785,1235775.0,2.648366409742874,2805305,66.86
2024-08-30,HINDUNILVR,2778.0,-0.26029979355533617,2662420,1015486.0,2.621818518423691,1637562,66.07
2024-08-30,NESTLEIND,2500.75,-0.15172386257012963,1403145,549879.0,2.551734108776658,1351347,73.68
2024-08-30,SHRIRAMFIN,3204.5,0.12498047180128104,1226249,483610.0,2.5356154752796676,1168324,55.61
2024-08-30,SIEMENS,6893.1,0.34646907254014503,557905,226570.0,2.4623957275897075,354645,79.3
2024-08-30,ASHOKLEY,256.45,1.0441292356185883,9326479,4061503.0,2.29631222727153,7079927,58.97
2024-08-30,DEEPAKNTR,2911.05,0.9922114867560708,314302,138783.0,2.264701008048536,266603,67.71
2024-08-30,INFY,1943.7,0.5353402125843814,8968520,3992413.0,2.2463908418292395,7707641,66.6
2024-08-30,ICICIBANK,1229.2,0.5974302316065108,13086144,5998619.0,2.1815261145940426,11848714,61.69
2024-08-30,IRCTC,932.8,1.0562808081902388,1354071,625013.0,2.166468537454421,1067222,45.37
2024-08-30,TCS,4553.75,0.9297841216365933,2308090,1117184.0,2.065989129812099,2117237,63.46
2024-09-02,GUJGASLTD,680.0,12.035587774940266,8969755,439185.0,20.42363696392181,1417562,19.78
2024-09-03,MUTHOOTFIN,1978.55,0.689567430025443,601282,91939.0,6.5400102241703735,533408,54.29
2024-09-03,TATACHEM,1108.3,2.227551538071287,698294,163295.0,4.276273002847607,509833,39.76
2024-09-03,SBICARD,766.05,2.915295224020949,2471455,1074112.0,2.300928581004588,1399145,27.4
2024-09-03,PIDILITIND,3173.55,0.35892732907470637,386625,179308.0,2.156206081156446,352157,63.97
2024-09-03,VEDL,464.55,0.2806260118726414,13696312,6401636.0,2.1395018398421906,8369411,58.73
2024-09-03,HAL,4832.35,3.0791382252559805,1315867,628783.0,2.0927203820713984,1111817,33.22
2024-09-04,ATUL,7916.9,-0.12867252841519253,46986,10385.0,4.524410207029369,46792,72.53
2024-09-04,SYNGENE,879.65,1.2197226856912748,1580879,395504.0,3.997125187103038,1054088,59.91
2024-09-04,BIOCON,379.4,4.835589941972921,4283378,1170444.0,3.6596180594714482,2442344,35.23
2024-09-04,HINDPETRO,445.1,4.508100493073503,8862779,2450251.0,3.6170902491214165,8815361,33.02
2024-09-04,CUB,168.3,-0.5847953216374155,1890002,706768.0,2.674147669390804,1811615,46.6
2024-09-04,GNFC,695.9,1.3545004369356182,1318228,537244.0,2.453685848515758,914480,62.75
2024-09-05,GMRINFRA,95.77,2.515521301648463,84418804,3728137.0,22.64369683839408,63004032,68.2
2024-09-05,MFSL,1117.25,-1.4162181240624685,11907918,871023.0,13.671186639158782,1274777,48.17
2024-09-05,TITAN,3722.85,3.191784239266017,1486339,217653.0,6.828938723564573,1199891,43.23
2024-09-05,PVRINOX,1580.15,3.473904786850906,631313,124898.0,5.054628576918765,455585,41.24
2024-09-05,POLYCAB,6648.8,-1.0160710430918334,334247,92201.0,3.6251992928493184,257018,47.71
2024-09-05,ACC,2419.8,3.0337868046241296,327091,101023.0,3.2377874345446087,300173,24.76
2024-09-05,LAURUSLABS,489.0,2.817493692178296,2880848,940532.0,3.062998388146283,2766751,30.13
2024-09-05,COFORGE,6551.25,3.4772788299031703,316916,139517.0,2.271522466796161,270437,38.25
2024-09-05,IOC,181.34,2.4346156018753895,17464029,8033531.0,2.1738920282998846,13121398,37.83
2024-09-06,SBICARD,800.65,4.292041161912196,5400193,676630.0,7.981013256875988,2471455,33.05
2024-09-06,SBIN,782.5,-4.427480916030534,25389094,3868041.0,6.563812017504468,10875917,63.13
2024-09-06,INTELLECT,996.3,0.8400809716599145,157288,37746.0,4.167011074021088,124660,32.68
2024-09-06,M&MFIN,327.2,-0.577332117897306,4174565,1307787.0,3.192083267382227,4020775,62.6
2024-09-06,IDFC,111.16,-2.1737217284167905,11377182,4530860.0,2.5110424952437285,4530860,63.64
2024-09-06,AXISBANK,1158.75,-1.846596925161997,6643149,2856338.0,2.325757315835871,6022324,67.28
2024-09-06,GODREJPROP,2856.45,-0.45478306325144385,511226,249004.0,2.053083484602657,505949,63.62
2024-09-09,ATUL,7951.2,0.8197500808338201,74117,20405.0,3.6322960058809115,46986,64.46
2024-09-09,DABUR,662.35,2.7855369335816333,2898288,897410.0,3.2296141117215096,2511101,46.64
2024-09-09,POLYCAB,6664.0,0.65400939477699,374993,122755.0,3.054808358111686,334247,71.09
2024-09-09,GRANULES,666.85,-3.088213922395001,3143958,1071637.0,2.93379008003643,2688600,42.34
2024-09-10,TATACOMM,1997.3,3.710050107744635,523614,88337.0,5.927459614883911,487856,48.88
2024-09-10,METROPOLIS,2171.8,0.8427553223597191,128240,22584.0,5.6783563584838825,89857,56.0
2024-09-10,TATAPOWER,445.35,6.581309082206534,13332941,2508027.0,5.316107442224506,10067706,33.58
2024-09-10,DIVISLAB,5426.45,4.889339905286553,530079,120010.0,4.416956920256645,436153,32.55
2024-09-10,ATUL,7999.3,0.6049401348224214,179678,74117.0,2.424248148198119,74117,64.26
2024-09-10,COFORGE,6807.0,4.872318299117976,484603,201862.0,2.400664810613191,316916,38.05
2024-09-10,BOSCHLTD,33534.0,1.2937349157395945,57909,28055.0,2.064124042060239,28055,63.82
2024-09-11,ONGC,285.3,-3.4844384303112346,23994635,7327285.0,3.2746965622328053,15197207,53.53
2024-09-11,BERGEPAINT,618.0,2.700457000415455,1595348,521476.0,3.059293236889138,1519784,31.72
2024-09-11,NAUKRI,7669.75,2.582021480064737,206880,69851.0,2.9617328313123648,177876,45.9
2024-09-11,BAJAJ-AUTO,11420.75,3.940752201315101,609400,292548.0,2.0830769651475998,382224,47.48
2024-09-12,GRANULES,564.9,-16.521353627900112,10069845,660449.0,15.246968350319252,3143958,26.4
2024-09-12,APOLLOHOSP,7061.8,2.3412195210318494,421593,113976.0,3.6989629395662247,362723,50.72
2024-09-12,AUROPHARMA,1561.45,3.585644155499532,1767531,479918.0,3.682985426677057,1721993,43.45
2024-09-12,TATACOMM,2021.45,1.9569767735101984,1154267,430299.0,2.6824766034780465,523614,77.37
2024-09-12,LUPIN,2247.5,1.7244500769439626,1654152,691903.0,2.390728180106171,1345762,78.48
2024-09-12,INTELLECT,999.5,0.9239157873479049,189320,93462.0,2.0256360873938073,157288,73.25
2024-09-13,PVRINOX,1655.15,3.7614017490518132,861525,99931.0,8.621198627052665,631313,57.3
2024-09-13,RAIN,184.74,5.5295327316348715,4964684,708750.0,7.004845149911817,2613837,35.71
2024-09-13,BHARATFORG,1616.25,1.5870521684475174,1216644,244880.0,4.968327344005227,835188,68.5
2024-09-13,OBEROIRLTY,1814.45,2.656294200848659,643822,318012.0,2.024521087254569,555623,58.51
2024-09-16,JUBLFOOD,664.25,-2.179515499595016,1845887,604214.0,3.055021896215579,1600362,67.35
2024-09-16,LICHSGFIN,680.75,-5.882759574173919,4051659,1467964.0,2.7600533800556417,2337558,34.11
2024-09-17,RECLTD,544.85,-2.826823613340471,5775425,1427449.0,4.045976423676082,5464290,51.21
2024-09-18,MPHASIS,3004.4,-5.456605198565048,951511,171241.0,5.5565606367633915,686902,45.74
2024-09-18,IDFCFIRSTB,72.79,-0.6686681222707354,26925614,6308573.0,4.268098982131141,22855290,47.76
2024-09-18,BAJFINANCE,7631.1,3.6060009503767616,1506232,643597.0,2.3403340910538737,1191716,50.63
2024-09-18,MOTHERSON,204.16,4.692067073483415,43750510,20525308.0,2.131539755700621,20525308,46.61
2024-09-19,INDUSTOWER,389.8,-8.978400467016927,33745828,1592980.0,21.184087684716694,10317035,40.23
2024-09-19,NAUKRI,7902.1,2.0738740949809817,254643,44274.0,5.751524596828839,206880,28.52
2024-09-19,NTPC,423.95,2.3662924061330464,21545955,3953419.0,5.4499548365604555,13667001,36.15
2024-09-19,DRREDDY,6502.55,-0.9934833582021376,774925,155045.0,4.998065077880615,493512,83.11
2024-09-19,BEL,272.7,-3.588474456425679,24208270,5053778.0,4.790133242892743,15710586,54.33
2024-09-19,ESCORTS,3816.75,0.4870664121634964,184889,49960.0,3.7007405924739794,124090,35.97
2024-09-19,AARTIIND,566.25,0.8908685968819599,1688890,468885.0,3.6019279780756475,1675592,58.16
2024-09-19,PETRONET,322.85,-2.9022556390977376,3355468,1004216.0,3.3413807388051975,3275109,63.03
2024-09-19,HAL,4231.8,-4.638716437754205,1941316,586830.0,3.308140347289675,1315867,41.52
2024-09-19,JINDALSTEL,1002.8,-2.1515343708835397,2773695,923894.0,3.002178821379942,1903294,56.83
2024-09-19,CHAMBLFERT,478.85,-8.134292565947238,2723363,925179.0,2.943606588562862,1923585,28.18
2024-09-19,GAIL,210.92,-3.2210700192713637,14277837,5249100.0,2.720054295022004,9697515,62.53
2024-09-19,ABBOTINDIA,27971.6,0.6786511920037551,24722,9814.0,2.519054412064398,12267,70.86
2024-09-19,NAVINFLUOR,3245.25,0.9943049201755148,241603,97945.0,2.4667211189953546,178228,67.79
2024-09-19,RECLTD,529.7,-2.9942312975002126,8436718,3702859.0,2.278433502328876,5775425,33.26
2024-09-20,M&MFIN,320.75,-0.8960296616715518,9635138,656828.0,14.669194979507573,4174565,59.56
2024-09-20,GRASIM,2678.25,-2.2161777323426795,1928502,203895.0,9.458309423968219,1223903,69.98
2024-09-20,KOTAKBANK,1904.5,1.738828494350808,13242294,1502194.0,8.815302151386572,5747737,70.25
2024-09-20,PAGEIND,43053.0,0.08787591363053737,41043,5933.0,6.917748188100455,22769,69.97
2024-09-20,JSWSTEEL,981.55,3.4953606073386734,2504172,405973.0,6.16832153862449,1877756,31.16
2024-09-20,ICICIBANK,1338.45,3.5952012383900964,44237266,8351796.0,5.296736893477762,13086144,60.39
2024-09-20,M&M,2950.85,5.4816800714924,7265204,1629743.0,4.457883236804822,3272785,58.15
2024-09-20,HDFCLIFE,711.1,1.3684960798289412,4066485,940767.0,4.322520879240025,3741354,51.53
2024-09-20,UPL,587.1,-1.2945527908540573,3901553,951868.0,4.098838284299924,3470426,68.24
2024-09-20,GLENMARK,1636.75,-0.7910049702994274,1865812,494904.0,3.7700483326059193,854060,63.82
2024-09-20,POWERGRID,340.85,1.776649746192907,16808561,5167522.0,3.2527313865330423,15902391,53.81
2024-09-20,EICHERMOT,4963.15,2.019568747559046,594147,202015.0,2.941103383412123,382866,44.58
2024-09-20,MRF,135934.4,-0.3030489718924364,6918,2515.0,2.750695825049702,6631,50.95
2024-09-20,LT,3793.9,2.9915574015256476,2502587,916050.0,2.7319327547622945,2266937,46.33
2024-09-20,BAJAJFINSV,1916.8,1.3965298349555577,2673248,978641.0,2.7315920751327605,2051811,63.26
2024-09-20,COLPAL,3660.25,1.669374887157477,786998,288407.0,2.728775653850288,664128,67.3
2024-09-20,ULTRACEMCO,11798.3,1.4689314125994346,319425,118076.0,2.705249161556963,316257,52.47
2024-09-20,BRITANNIA,6210.55,1.2397098378025948,427334,159898.0,2.6725412450437154,303039,64.4
2024-09-20,ABCAPITAL,228.29,-0.544567395660887,14894873,5872608.0,2.536330196055994,6226365,71.32
2024-09-20,ESCORTS,4079.25,6.87757909215956,450288,184889.0,2.4354504594648683,184889,26.46
2024-09-20,ADANIPORTS,1438.7,2.1658855276239173,2078564,855328.0,2.4301367428635565,1823409,47.16
2024-09-20,PIIND,4716.0,1.0163755341594245,376473,180425.0,2.086589995843148,310021,62.09
2024-09-20,COROMANDEL,1659.15,-0.9107740086000954,492053,241171.0,2.040266035302752,241723,58.89
